age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,education_ordered,age_bins
36,self-employed,married,basic.9y,no,yes,yes,0.0,may,fri,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,basic.9y,"(35, 45]"
40,services,married,basic.9y,no,no,no,0.0,jul,thu,6.0,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,basic.9y,"(35, 45]"
46,blue-collar,married,professional.course,no,no,no,1.0,nov,fri,1.0,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,0,professional.course,"(45, 55]"
35,services,single,high.school,unknown,yes,no,1.0,jul,tue,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,high.school,"(25, 35]"
29,services,married,basic.9y,no,yes,no,0.0,may,mon,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,basic.9y,"(25, 35]"
36,self-employed,divorced,basic.4y,no,no,no,0.0,jun,fri,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,basic.4y,"(35, 45]"
31,management,married,university.degree,no,yes,yes,0.0,may,thu,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,university.degree,"(25, 35]"
50,technician,married,high.school,no,yes,no,0.0,nov,thu,2.0,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,high.school,"(45, 55]"
43,admin.,married,high.school,no,yes,no,0.0,jun,fri,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,high.school,"(35, 45]"
36,services,married,high.school,unknown,yes,no,0.0,may,mon,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,high.school,"(35, 45]"
28,admin.,single,high.school,no,yes,no,1.0,jun,tue,1.0,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,high.school,"(25, 35]"
36,entrepreneur,single,university.degree,no,no,no,1.0,nov,wed,2.0,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,university.degree,"(35, 45]"
36,blue-collar,married,basic.9y,unknown,no,no,0.0,may,thu,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,unknown,"(35, 45]"
46,entrepreneur,married,university.degree,unknown,yes,no,0.0,jun,fri,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,unknown,"(45, 55]"
60,retired,married,basic.4y,unknown,yes,yes,1.0,aug,tue,6.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,basic.4y,"(55, 65]"
49,admin.,married,high.school,no,no,yes,1.0,jul,fri,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,high.school,"(45, 55]"
31,management,married,university.degree,no,no,yes,1.0,aug,thu,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,university.degree,"(25, 35]"
41,admin.,married,university.degree,no,no,no,1.0,sep,mon,3.0,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,0,university.degree,"(35, 45]"
34,blue-collar,married,basic.9y,no,no,yes,0.0,jun,mon,6.0,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,basic.9y,"(25, 35]"
49,admin.,married,high.school,no,no,no,1.0,aug,mon,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,high.school,"(45, 55]"
30,blue-collar,married,basic.9y,no,yes,no,0.0,jun,mon,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,basic.9y,"(25, 35]"
34,admin.,married,university.degree,no,yes,no,1.0,aug,fri,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,university.degree,"(25, 35]"
73,retired,married,basic.4y,no,yes,no,1.0,mar,mon,2.0,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,0,basic.4y,"(65, 75]"
38,technician,single,professional.course,no,yes,no,0.0,may,mon,6.0,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,professional.course,"(35, 45]"
23,blue-collar,single,basic.9y,no,yes,no,1.0,jul,tue,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,basic.9y,"(15, 25]"
39,blue-collar,married,basic.4y,no,no,no,1.0,apr,tue,1.0,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,0,basic.4y,"(35, 45]"
32,services,single,basic.9y,no,yes,no,1.0,jul,wed,6.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,basic.9y,"(25, 35]"
25,blue-collar,single,basic.9y,no,yes,no,1.0,jul,fri,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,basic.9y,"(15, 25]"
33,management,married,university.degree,no,yes,yes,1.0,aug,mon,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,university.degree,"(25, 35]"
30,unemployed,married,basic.6y,unknown,no,no,0.0,jun,tue,6.0,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,basic.6y,"(25, 35]"
37,admin.,divorced,university.degree,unknown,yes,no,1.0,may,wed,1.0,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,university.degree,"(35, 45]"
48,services,married,high.school,no,yes,no,1.0,aug,wed,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,high.school,"(45, 55]"
31,admin.,single,university.degree,no,yes,no,1.0,aug,tue,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,university.degree,"(25, 35]"
32,technician,single,university.degree,unknown,no,no,0.0,may,wed,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,university.degree,"(25, 35]"
46,self-employed,divorced,basic.9y,no,yes,no,1.0,nov,wed,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,basic.9y,"(45, 55]"
32,technician,single,university.degree,no,no,no,1.0,may,fri,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,university.degree,"(25, 35]"
36,blue-collar,married,basic.6y,no,yes,no,1.0,may,mon,2.0,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,basic.6y,"(35, 45]"
36,blue-collar,married,basic.9y,no,no,yes,1.0,jul,wed,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,basic.9y,"(35, 45]"
23,technician,married,professional.course,no,yes,yes,1.0,oct,thu,2.0,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,professional.course,"(15, 25]"
34,technician,single,professional.course,no,no,no,0.0,may,wed,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,professional.course,"(25, 35]"
34,technician,single,basic.9y,no,no,no,1.0,aug,mon,2.0,999,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,0,basic.9y,"(25, 35]"
35,technician,single,university.degree,no,no,no,0.0,may,fri,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,university.degree,"(25, 35]"
29,admin.,single,high.school,no,no,yes,0.0,jul,fri,6.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,high.school,"(25, 35]"
36,admin.,married,professional.course,no,no,no,1.0,jul,fri,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,professional.course,"(35, 45]"
43,entrepreneur,married,high.school,unknown,yes,no,0.0,may,fri,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,high.school,"(35, 45]"
23,student,single,high.school,no,no,no,1.0,apr,mon,2.0,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,high.school,"(15, 25]"
34,blue-collar,married,basic.9y,no,yes,no,0.0,may,mon,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,basic.9y,"(25, 35]"
33,services,married,high.school,unknown,yes,no,0.0,may,mon,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,high.school,"(25, 35]"
40,services,married,high.school,no,no,yes,0.0,may,fri,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,high.school,"(35, 45]"
45,self-employed,divorced,university.degree,no,no,yes,1.0,jul,mon,4.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,university.degree,"(35, 45]"
41,technician,married,professional.course,no,yes,no,1.0,aug,wed,4.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,professional.course,"(35, 45]"
54,admin.,married,university.degree,unknown,yes,no,1.0,jul,thu,5.0,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,university.degree,"(45, 55]"
52,blue-collar,married,basic.6y,unknown,yes,no,1.0,aug,wed,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,basic.6y,"(45, 55]"
28,services,single,high.school,no,no,no,0.0,may,wed,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,high.school,"(25, 35]"
48,admin.,single,professional.course,no,no,no,1.0,nov,wed,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,professional.course,"(45, 55]"
20,student,single,high.school,no,yes,no,1.0,apr,thu,4.0,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,0,high.school,"(15, 25]"
52,technician,married,high.school,no,no,no,1.0,dec,fri,1.0,999,1,failure,-3.0,92.713,-33.0,0.71,5023.5,1,high.school,"(45, 55]"
53,services,divorced,basic.4y,unknown,yes,no,1.0,jul,wed,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,basic.4y,"(45, 55]"
28,admin.,single,high.school,no,yes,no,1.0,jul,mon,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,high.school,"(25, 35]"
31,admin.,single,high.school,no,no,no,1.0,apr,thu,1.0,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,high.school,"(25, 35]"
23,admin.,single,high.school,no,yes,no,1.0,may,thu,1.0,6,1,success,-1.8,92.893,-46.2,1.266,5099.1,0,high.school,"(15, 25]"
50,admin.,divorced,university.degree,no,yes,no,1.0,aug,thu,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,university.degree,"(45, 55]"
32,blue-collar,single,basic.9y,no,yes,no,1.0,jul,tue,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,basic.9y,"(25, 35]"
51,technician,married,basic.9y,no,yes,no,0.0,may,tue,6.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,basic.9y,"(45, 55]"
70,retired,married,basic.6y,no,yes,no,1.0,apr,tue,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,basic.6y,"(65, 75]"
46,technician,divorced,professional.course,no,no,no,1.0,jul,thu,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,professional.course,"(45, 55]"
39,blue-collar,single,basic.4y,no,yes,no,1.0,may,tue,1.0,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,basic.4y,"(35, 45]"
46,management,married,university.degree,unknown,no,no,1.0,apr,fri,3.0,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,university.degree,"(45, 55]"
39,admin.,divorced,professional.course,no,no,no,1.0,mar,thu,4.0,999,1,failure,-1.8,93.369,-34.8,0.643,5008.7,1,professional.course,"(35, 45]"
47,management,married,university.degree,no,no,no,1.0,nov,tue,2.0,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,university.degree,"(45, 55]"
46,blue-collar,married,basic.9y,unknown,no,no,0.0,may,wed,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,basic.9y,"(45, 55]"
33,admin.,married,university.degree,no,no,no,1.0,apr,wed,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,university.degree,"(25, 35]"
34,blue-collar,single,basic.9y,no,no,no,0.0,may,tue,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,basic.9y,"(25, 35]"
39,admin.,married,professional.course,no,no,no,1.0,aug,wed,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,professional.course,"(35, 45]"
58,blue-collar,married,basic.9y,unknown,no,no,1.0,aug,wed,4.0,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,basic.9y,"(55, 65]"
54,management,married,basic.6y,unknown,yes,yes,0.0,may,tue,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,basic.6y,"(45, 55]"
32,student,single,university.degree,no,no,no,1.0,nov,thu,2.0,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,university.degree,"(25, 35]"
46,admin.,married,university.degree,unknown,no,yes,1.0,jul,fri,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,university.degree,"(45, 55]"
31,technician,single,high.school,no,yes,yes,1.0,aug,wed,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,high.school,"(25, 35]"
37,services,married,basic.6y,unknown,yes,no,1.0,may,fri,1.0,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,basic.6y,"(35, 45]"
57,retired,married,professional.course,no,yes,no,1.0,jun,mon,2.0,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,professional.course,"(55, 65]"
37,blue-collar,married,basic.4y,no,yes,no,1.0,may,wed,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,basic.4y,"(35, 45]"
29,entrepreneur,married,university.degree,no,no,no,0.0,jul,tue,5.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,university.degree,"(25, 35]"
32,technician,married,professional.course,no,yes,no,0.0,nov,thu,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,professional.course,"(25, 35]"
57,blue-collar,married,basic.4y,no,no,no,0.0,jun,fri,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,basic.4y,"(55, 65]"
32,technician,married,professional.course,no,no,no,1.0,oct,wed,2.0,14,3,failure,-1.1,94.601,-49.5,0.959,4963.6,0,professional.course,"(25, 35]"
57,blue-collar,married,basic.6y,no,yes,no,1.0,jul,wed,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,basic.6y,"(55, 65]"
19,student,single,high.school,no,no,no,1.0,nov,mon,2.0,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,0,unknown,"(15, 25]"
36,admin.,single,university.degree,unknown,yes,yes,1.0,aug,mon,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,university.degree,"(35, 45]"
32,entrepreneur,married,university.degree,no,no,no,0.0,nov,thu,2.0,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,university.degree,"(25, 35]"
35,management,married,professional.course,no,yes,no,1.0,nov,mon,3.0,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,professional.course,"(25, 35]"
55,entrepreneur,married,university.degree,unknown,no,no,1.0,jul,thu,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,university.degree,"(45, 55]"
31,admin.,married,university.degree,no,yes,no,0.0,jul,wed,4.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,university.degree,"(25, 35]"
28,self-employed,single,university.degree,no,yes,no,0.0,jun,mon,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,university.degree,"(25, 35]"
34,management,single,university.degree,no,yes,no,0.0,nov,wed,2.0,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,university.degree,"(25, 35]"
31,technician,married,university.degree,no,yes,no,1.0,aug,wed,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,university.degree,"(25, 35]"
56,unemployed,divorced,basic.4y,no,yes,no,1.0,mar,wed,1.0,999,1,failure,-1.8,93.369,-34.8,0.634,5008.7,1,basic.4y,"(55, 65]"
33,blue-collar,single,basic.9y,no,yes,no,0.0,jun,wed,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,basic.9y,"(25, 35]"
24,services,single,high.school,no,yes,no,1.0,jul,thu,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,high.school,"(15, 25]"
40,technician,single,professional.course,no,yes,no,1.0,aug,wed,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,professional.course,"(35, 45]"
45,admin.,divorced,university.degree,no,yes,no,1.0,aug,mon,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,university.degree,"(35, 45]"
30,blue-collar,single,basic.4y,unknown,no,no,0.0,jun,wed,3.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,basic.4y,"(25, 35]"
59,technician,married,university.degree,no,yes,no,1.0,oct,mon,3.0,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,1,university.degree,"(55, 65]"
32,blue-collar,divorced,basic.4y,no,no,no,1.0,apr,thu,4.0,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,basic.4y,"(25, 35]"
24,student,single,basic.9y,no,yes,no,1.0,sep,tue,1.0,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,1,basic.9y,"(15, 25]"
34,technician,married,professional.course,no,yes,no,1.0,nov,tue,1.0,3,1,success,-1.1,94.767,-50.8,1.046,4963.6,1,unknown,"(25, 35]"
36,blue-collar,married,basic.9y,no,no,yes,1.0,nov,mon,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,basic.9y,"(35, 45]"
57,management,married,basic.9y,no,no,no,0.0,may,wed,6.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,basic.9y,"(55, 65]"
34,blue-collar,married,high.school,no,yes,no,1.0,may,tue,1.0,3,2,success,-1.8,92.893,-46.2,1.344,5099.1,1,high.school,"(25, 35]"
31,services,single,high.school,no,yes,no,0.0,jun,mon,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,high.school,"(25, 35]"
36,entrepreneur,married,university.degree,unknown,yes,no,1.0,jul,mon,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,unknown,"(35, 45]"
41,blue-collar,married,basic.6y,no,no,no,1.0,apr,fri,1.0,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,basic.6y,"(35, 45]"
43,admin.,single,high.school,no,yes,no,0.0,jul,tue,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,high.school,"(35, 45]"
32,blue-collar,married,basic.9y,no,yes,yes,1.0,apr,fri,2.0,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,1,basic.9y,"(25, 35]"
37,admin.,single,high.school,no,yes,yes,1.0,jul,thu,4.0,999,2,failure,-1.7,94.215,-40.3,0.782,4991.6,0,high.school,"(35, 45]"
46,admin.,divorced,university.degree,unknown,yes,no,0.0,may,wed,6.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,university.degree,"(45, 55]"
34,admin.,divorced,university.degree,no,no,no,1.0,nov,fri,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,university.degree,"(25, 35]"
40,blue-collar,divorced,basic.9y,unknown,no,no,1.0,apr,wed,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,unknown,"(35, 45]"
25,services,married,high.school,no,yes,no,1.0,jul,tue,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,high.school,"(15, 25]"
35,blue-collar,single,basic.9y,no,yes,no,1.0,jul,mon,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,basic.9y,"(25, 35]"
47,admin.,married,university.degree,unknown,no,no,0.0,jun,thu,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,university.degree,"(45, 55]"
25,services,married,high.school,no,no,no,1.0,may,tue,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,high.school,"(15, 25]"
32,admin.,married,high.school,no,yes,no,1.0,may,mon,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,high.school,"(25, 35]"
42,admin.,divorced,university.degree,no,yes,no,1.0,aug,thu,1.0,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,0,university.degree,"(35, 45]"
43,management,married,university.degree,no,yes,no,1.0,aug,wed,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,university.degree,"(35, 45]"
58,admin.,single,university.degree,no,no,no,1.0,aug,thu,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,university.degree,"(55, 65]"
32,services,married,basic.9y,no,no,no,0.0,jun,tue,3.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,basic.9y,"(25, 35]"
28,blue-collar,married,basic.9y,unknown,no,yes,0.0,jun,fri,5.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,basic.9y,"(25, 35]"
50,blue-collar,married,basic.6y,unknown,yes,yes,0.0,may,tue,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,basic.6y,"(45, 55]"
46,entrepreneur,married,university.degree,no,yes,no,0.0,may,mon,6.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,university.degree,"(45, 55]"
49,management,married,university.degree,no,no,no,1.0,may,fri,6.0,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,university.degree,"(45, 55]"
23,blue-collar,single,professional.course,no,yes,no,1.0,may,fri,3.0,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,professional.course,"(15, 25]"
40,management,married,university.degree,no,no,no,0.0,may,fri,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,university.degree,"(35, 45]"
72,retired,divorced,basic.4y,no,no,no,1.0,aug,mon,1.0,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,basic.4y,"(65, 75]"
36,admin.,single,university.degree,no,yes,no,1.0,oct,wed,1.0,2,2,success,-3.4,92.431,-26.9,0.742,5017.5,0,university.degree,"(35, 45]"
33,admin.,single,university.degree,no,yes,no,1.0,nov,thu,2.0,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,university.degree,"(25, 35]"
34,entrepreneur,married,professional.course,no,yes,no,0.0,may,fri,4.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,professional.course,"(25, 35]"
39,admin.,single,university.degree,no,no,no,0.0,may,thu,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,unknown,"(35, 45]"
29,self-employed,single,university.degree,no,yes,no,1.0,jul,wed,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,university.degree,"(25, 35]"
42,admin.,married,basic.6y,no,no,no,0.0,may,tue,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,basic.6y,"(35, 45]"
47,technician,divorced,high.school,no,yes,no,1.0,aug,wed,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,high.school,"(45, 55]"
41,entrepreneur,single,high.school,no,yes,no,1.0,jul,thu,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,high.school,"(35, 45]"
58,retired,married,basic.4y,unknown,yes,no,0.0,jun,tue,3.0,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,basic.4y,"(55, 65]"
30,student,single,professional.course,no,yes,no,1.0,sep,tue,2.0,6,1,success,-1.1,94.199,-37.5,0.88,4963.6,1,professional.course,"(25, 35]"
45,entrepreneur,married,basic.6y,no,no,no,0.0,jun,wed,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,basic.6y,"(35, 45]"
34,admin.,married,university.degree,no,yes,no,1.0,dec,tue,2.0,999,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,0,university.degree,"(25, 35]"
38,blue-collar,married,basic.9y,no,no,no,1.0,nov,wed,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,basic.9y,"(35, 45]"
58,services,married,basic.4y,no,yes,no,0.0,jun,wed,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,basic.4y,"(55, 65]"
36,management,divorced,university.degree,no,yes,no,1.0,may,fri,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,university.degree,"(35, 45]"
31,blue-collar,single,basic.9y,no,yes,yes,1.0,jul,fri,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,basic.9y,"(25, 35]"
29,admin.,married,university.degree,no,yes,no,1.0,nov,wed,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,university.degree,"(25, 35]"
42,technician,single,high.school,no,no,no,0.0,may,thu,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,high.school,"(35, 45]"
29,blue-collar,married,basic.9y,no,no,no,1.0,may,wed,1.0,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,0,basic.9y,"(25, 35]"
32,self-employed,divorced,university.degree,no,no,no,0.0,jun,mon,3.0,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,university.degree,"(25, 35]"
29,self-employed,single,university.degree,no,no,no,1.0,nov,thu,1.0,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,university.degree,"(25, 35]"
47,admin.,married,university.degree,no,yes,no,1.0,aug,fri,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,unknown,"(45, 55]"
49,technician,married,professional.course,no,no,no,1.0,apr,fri,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,unknown,"(45, 55]"
45,admin.,married,university.degree,no,no,no,0.0,jun,mon,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,university.degree,"(35, 45]"
31,blue-collar,single,basic.9y,no,yes,no,1.0,jul,wed,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,basic.9y,"(25, 35]"
31,blue-collar,married,basic.6y,no,yes,no,0.0,may,wed,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,basic.6y,"(25, 35]"
45,technician,married,university.degree,unknown,yes,no,1.0,aug,mon,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,university.degree,"(35, 45]"
35,admin.,single,university.degree,no,no,no,0.0,may,wed,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,university.degree,"(25, 35]"
45,technician,unknown,basic.6y,no,no,no,1.0,may,mon,1.0,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,basic.6y,"(35, 45]"
